pair,file,column,arm,min_ns,bytes
6,citm_catalog,struct-parse,esc_scalar,1440400,1777672
6,citm_catalog,struct-parse,esc_wide,1386400,1777672
7,citm_catalog,struct-parse,esc_scalar,1400900,1777672
7,citm_catalog,struct-parse,esc_wide,1467200,1777672
8,citm_catalog,struct-parse,esc_scalar,1434700,1777672
8,citm_catalog,struct-parse,esc_wide,1470000,1777672
9,citm_catalog,struct-parse,esc_scalar,1459300,1777672
9,citm_catalog,struct-parse,esc_wide,1488800,1777672
10,citm_catalog,struct-parse,esc_scalar,1399100,1777672
10,citm_catalog,struct-parse,esc_wide,1399300,1777672
11,citm_catalog,struct-parse,esc_scalar,1380600,1777672
11,citm_catalog,struct-parse,esc_wide,1423200,1777672
12,citm_catalog,struct-parse,esc_scalar,1393500,1777672
12,citm_catalog,struct-parse,esc_wide,1395400,1777672
13,citm_catalog,struct-parse,esc_scalar,1402300,1777672
13,citm_catalog,struct-parse,esc_wide,1417000,1777672
14,citm_catalog,struct-parse,esc_scalar,1382400,1777672
14,citm_catalog,struct-parse,esc_wide,1371200,1777672
15,citm_catalog,struct-parse,esc_scalar,1394000,1777672
15,citm_catalog,struct-parse,esc_wide,1417000,1777672
16,citm_catalog,struct-parse,esc_scalar,1364800,1777672
16,citm_catalog,struct-parse,esc_wide,1388100,1777672
17,citm_catalog,struct-parse,esc_scalar,1391900,1777672
17,citm_catalog,struct-parse,esc_wide,1374400,1777672
18,citm_catalog,struct-parse,esc_scalar,1416700,1777672
18,citm_catalog,struct-parse,esc_wide,1389800,1777672
19,citm_catalog,struct-parse,esc_scalar,1358200,1777672
19,citm_catalog,struct-parse,esc_wide,1384700,1777672
20,citm_catalog,struct-parse,esc_scalar,1381800,1777672
20,citm_catalog,struct-parse,esc_wide,1374000,1777672
21,citm_catalog,struct-parse,esc_scalar,1408800,1777672
21,citm_catalog,struct-parse,esc_wide,1391100,1777672
22,citm_catalog,struct-parse,esc_scalar,1381000,1777672
22,citm_catalog,struct-parse,esc_wide,1370400,1777672
23,citm_catalog,struct-parse,esc_scalar,1376400,1777672
23,citm_catalog,struct-parse,esc_wide,1513800,1777672
24,citm_catalog,struct-parse,esc_scalar,1370100,1777672
24,citm_catalog,struct-parse,esc_wide,1394300,1777672
25,citm_catalog,struct-parse,esc_scalar,1424500,1777672
25,citm_catalog,struct-parse,esc_wide,1397600,1777672
26,citm_catalog,struct-parse,esc_scalar,1365600,1777672
26,citm_catalog,struct-parse,esc_wide,1381100,1777672
27,citm_catalog,struct-parse,esc_scalar,1396000,1777672
27,citm_catalog,struct-parse,esc_wide,1418700,1777672
28,citm_catalog,struct-parse,esc_scalar,1376700,1777672
28,citm_catalog,struct-parse,esc_wide,1345000,1777672
29,citm_catalog,struct-parse,esc_scalar,1392300,1777672
29,citm_catalog,struct-parse,esc_wide,1353800,1777672
30,citm_catalog,struct-parse,esc_scalar,1379400,1777672
30,citm_catalog,struct-parse,esc_wide,1346100,1777672
31,citm_catalog,struct-parse,esc_scalar,1366900,1777672
31,citm_catalog,struct-parse,esc_wide,1353300,1777672
32,citm_catalog,struct-parse,esc_scalar,1389700,1777672
32,citm_catalog,struct-parse,esc_wide,1367500,1777672
33,citm_catalog,struct-parse,esc_scalar,1425500,1777672
33,citm_catalog,struct-parse,esc_wide,1378700,1777672
34,citm_catalog,struct-parse,esc_scalar,1364900,1777672
34,citm_catalog,struct-parse,esc_wide,1385600,1777672
35,citm_catalog,struct-parse,esc_scalar,1384500,1777672
35,citm_catalog,struct-parse,esc_wide,1380000,1777672
36,citm_catalog,struct-parse,esc_scalar,1420800,1777672
36,citm_catalog,struct-parse,esc_wide,1441300,1777672
37,citm_catalog,struct-parse,esc_scalar,1389900,1777672
37,citm_catalog,struct-parse,esc_wide,1448900,1777672
38,citm_catalog,struct-parse,esc_scalar,1403100,1777672
38,citm_catalog,struct-parse,esc_wide,1411600,1777672
39,citm_catalog,struct-parse,esc_scalar,1361700,1777672
39,citm_catalog,struct-parse,esc_wide,1398400,1777672
40,citm_catalog,struct-parse,esc_scalar,1423300,1777672
40,citm_catalog,struct-parse,esc_wide,1421900,1777672
41,citm_catalog,struct-parse,esc_scalar,1440900,1777672
41,citm_catalog,struct-parse,esc_wide,1442300,1777672
42,citm_catalog,struct-parse,esc_scalar,1419100,1777672
42,citm_catalog,struct-parse,esc_wide,1436600,1777672
43,citm_catalog,struct-parse,esc_scalar,1369600,1777672
43,citm_catalog,struct-parse,esc_wide,1381200,1777672
44,citm_catalog,struct-parse,esc_scalar,1371200,1777672
44,citm_catalog,struct-parse,esc_wide,1416700,1777672
45,citm_catalog,struct-parse,esc_scalar,1415600,1777672
45,citm_catalog,struct-parse,esc_wide,1429800,1777672
46,citm_catalog,struct-parse,esc_scalar,1403400,1777672
46,citm_catalog,struct-parse,esc_wide,1412900,1777672
47,citm_catalog,struct-parse,esc_scalar,1428700,1777672
47,citm_catalog,struct-parse,esc_wide,1389400,1777672
48,citm_catalog,struct-parse,esc_scalar,1378600,1777672
48,citm_catalog,struct-parse,esc_wide,1388800,1777672
49,citm_catalog,struct-parse,esc_scalar,1343600,1777672
49,citm_catalog,struct-parse,esc_wide,1362000,1777672
50,citm_catalog,struct-parse,esc_scalar,1376600,1777672
50,citm_catalog,struct-parse,esc_wide,1382700,1777672
51,citm_catalog,struct-parse,esc_scalar,1371400,1777672
51,citm_catalog,struct-parse,esc_wide,1385300,1777672
52,citm_catalog,struct-parse,esc_scalar,1372800,1777672
52,citm_catalog,struct-parse,esc_wide,1427900,1777672
53,citm_catalog,struct-parse,esc_scalar,1419900,1777672
53,citm_catalog,struct-parse,esc_wide,1402500,1777672
54,citm_catalog,struct-parse,esc_scalar,1451600,1777672
54,citm_catalog,struct-parse,esc_wide,1475200,1777672
55,citm_catalog,struct-parse,esc_scalar,1423300,1777672
55,citm_catalog,struct-parse,esc_wide,1358000,1777672
56,citm_catalog,struct-parse,esc_scalar,1374800,1777672
56,citm_catalog,struct-parse,esc_wide,1409600,1777672
57,citm_catalog,struct-parse,esc_scalar,1378000,1777672
57,citm_catalog,struct-parse,esc_wide,1389300,1777672
58,citm_catalog,struct-parse,esc_scalar,1392500,1777672
58,citm_catalog,struct-parse,esc_wide,1407100,1777672
59,citm_catalog,struct-parse,esc_scalar,1341500,1777672
59,citm_catalog,struct-parse,esc_wide,1398000,1777672
60,citm_catalog,struct-parse,esc_scalar,1433500,1777672
60,citm_catalog,struct-parse,esc_wide,1413300,1777672
61,citm_catalog,struct-parse,esc_scalar,1414900,1777672
61,citm_catalog,struct-parse,esc_wide,1357000,1777672
62,citm_catalog,struct-parse,esc_scalar,1390500,1777672
62,citm_catalog,struct-parse,esc_wide,1350100,1777672
63,citm_catalog,struct-parse,esc_scalar,1377100,1777672
63,citm_catalog,struct-parse,esc_wide,1360000,1777672
64,citm_catalog,struct-parse,esc_scalar,1360900,1777672
64,citm_catalog,struct-parse,esc_wide,1367200,1777672
65,citm_catalog,struct-parse,esc_scalar,1391000,1777672
65,citm_catalog,struct-parse,esc_wide,1361500,1777672
66,citm_catalog,struct-parse,esc_scalar,1388200,1777672
66,citm_catalog,struct-parse,esc_wide,1395000,1777672
67,citm_catalog,struct-parse,esc_scalar,1365900,1777672
67,citm_catalog,struct-parse,esc_wide,1416100,1777672
68,citm_catalog,struct-parse,esc_scalar,1339300,1777672
68,citm_catalog,struct-parse,esc_wide,1349400,1777672
69,citm_catalog,struct-parse,esc_scalar,1395100,1777672
69,citm_catalog,struct-parse,esc_wide,1363700,1777672
70,citm_catalog,struct-parse,esc_scalar,1349900,1777672
70,citm_catalog,struct-parse,esc_wide,1393200,1777672
71,citm_catalog,struct-parse,esc_scalar,1403600,1777672
71,citm_catalog,struct-parse,esc_wide,1417300,1777672
72,citm_catalog,struct-parse,esc_scalar,1357400,1777672
72,citm_catalog,struct-parse,esc_wide,1392200,1777672
73,citm_catalog,struct-parse,esc_scalar,1393000,1777672
73,citm_catalog,struct-parse,esc_wide,1385800,1777672
74,citm_catalog,struct-parse,esc_scalar,1435000,1777672
74,citm_catalog,struct-parse,esc_wide,1487700,1777672
75,citm_catalog,struct-parse,esc_scalar,1426200,1777672
75,citm_catalog,struct-parse,esc_wide,1421100,1777672
76,citm_catalog,struct-parse,esc_scalar,1450400,1777672
76,citm_catalog,struct-parse,esc_wide,1433300,1777672
77,citm_catalog,struct-parse,esc_scalar,1448600,1777672
77,citm_catalog,struct-parse,esc_wide,1515600,1777672
78,citm_catalog,struct-parse,esc_scalar,1493200,1777672
78,citm_catalog,struct-parse,esc_wide,1503900,1777672
79,citm_catalog,struct-parse,esc_scalar,1454000,1777672
79,citm_catalog,struct-parse,esc_wide,1394600,1777672
80,citm_catalog,struct-parse,esc_scalar,1455900,1777672
80,citm_catalog,struct-parse,esc_wide,1480100,1777672
81,citm_catalog,struct-parse,esc_scalar,1471400,1777672
81,citm_catalog,struct-parse,esc_wide,1415000,1777672
