pair,file,column,arm,min_ns,bytes
50,citm_catalog,dom-parse,sse2,3590500,1727204
51,citm_catalog,dom-parse,swar8,3683800,1727204
51,citm_catalog,dom-parse,sse2,3582700,1727204
52,citm_catalog,dom-parse,swar8,3679800,1727204
52,citm_catalog,dom-parse,sse2,3546200,1727204
53,citm_catalog,dom-parse,swar8,3599700,1727204
53,citm_catalog,dom-parse,sse2,3443500,1727204
54,citm_catalog,dom-parse,swar8,3577000,1727204
54,citm_catalog,dom-parse,sse2,3502000,1727204
55,citm_catalog,dom-parse,swar8,3468700,1727204
55,citm_catalog,dom-parse,sse2,3466800,1727204
56,citm_catalog,dom-parse,swar8,3661200,1727204
56,citm_catalog,dom-parse,sse2,3593300,1727204
57,citm_catalog,dom-parse,swar8,3573000,1727204
57,citm_catalog,dom-parse,sse2,3411500,1727204
58,citm_catalog,dom-parse,swar8,3584300,1727204
58,citm_catalog,dom-parse,sse2,3523000,1727204
59,citm_catalog,dom-parse,swar8,3523400,1727204
59,citm_catalog,dom-parse,sse2,3580900,1727204
60,citm_catalog,dom-parse,swar8,3600700,1727204
60,citm_catalog,dom-parse,sse2,3497500,1727204
61,citm_catalog,dom-parse,swar8,3415000,1727204
61,citm_catalog,dom-parse,sse2,3430500,1727204
1,citm_catalog,scan,swar8,837300,1727204
1,citm_catalog,scan,sse2,757600,1727204
2,citm_catalog,scan,swar8,833000,1727204
2,citm_catalog,scan,sse2,759400,1727204
3,citm_catalog,scan,swar8,831600,1727204
3,citm_catalog,scan,sse2,709900,1727204
4,citm_catalog,scan,swar8,830000,1727204
4,citm_catalog,scan,sse2,738400,1727204
5,citm_catalog,scan,swar8,851200,1727204
5,citm_catalog,scan,sse2,701300,1727204
6,citm_catalog,scan,swar8,818300,1727204
6,citm_catalog,scan,sse2,758000,1727204
7,citm_catalog,scan,swar8,814600,1727204
7,citm_catalog,scan,sse2,759500,1727204
8,citm_catalog,scan,swar8,831100,1727204
8,citm_catalog,scan,sse2,751400,1727204
9,citm_catalog,scan,swar8,843000,1727204
9,citm_catalog,scan,sse2,780900,1727204
10,citm_catalog,scan,swar8,799700,1727204
10,citm_catalog,scan,sse2,774700,1727204
11,citm_catalog,scan,swar8,827900,1727204
11,citm_catalog,scan,sse2,716700,1727204
12,citm_catalog,scan,swar8,774000,1727204
12,citm_catalog,scan,sse2,754200,1727204
13,citm_catalog,scan,swar8,840700,1727204
13,citm_catalog,scan,sse2,725200,1727204
14,citm_catalog,scan,swar8,863100,1727204
14,citm_catalog,scan,sse2,752500,1727204
15,citm_catalog,scan,swar8,838100,1727204
15,citm_catalog,scan,sse2,751900,1727204
16,citm_catalog,scan,swar8,841000,1727204
16,citm_catalog,scan,sse2,755200,1727204
17,citm_catalog,scan,swar8,832300,1727204
17,citm_catalog,scan,sse2,752900,1727204
18,citm_catalog,scan,swar8,819700,1727204
18,citm_catalog,scan,sse2,729700,1727204
19,citm_catalog,scan,swar8,786300,1727204
19,citm_catalog,scan,sse2,691100,1727204
20,citm_catalog,scan,swar8,818000,1727204
20,citm_catalog,scan,sse2,772000,1727204
21,citm_catalog,scan,swar8,822500,1727204
21,citm_catalog,scan,sse2,695500,1727204
22,citm_catalog,scan,swar8,770400,1727204
22,citm_catalog,scan,sse2,747600,1727204
23,citm_catalog,scan,swar8,793200,1727204
23,citm_catalog,scan,sse2,751900,1727204
24,citm_catalog,scan,swar8,847700,1727204
24,citm_catalog,scan,sse2,747400,1727204
25,citm_catalog,scan,swar8,840600,1727204
25,citm_catalog,scan,sse2,765700,1727204
26,citm_catalog,scan,swar8,831000,1727204
26,citm_catalog,scan,sse2,697900,1727204
27,citm_catalog,scan,swar8,833600,1727204
27,citm_catalog,scan,sse2,700900,1727204
28,citm_catalog,scan,swar8,828900,1727204
28,citm_catalog,scan,sse2,711700,1727204
29,citm_catalog,scan,swar8,773200,1727204
29,citm_catalog,scan,sse2,693700,1727204
30,citm_catalog,scan,swar8,843600,1727204
30,citm_catalog,scan,sse2,750100,1727204
31,citm_catalog,scan,swar8,835400,1727204
31,citm_catalog,scan,sse2,703800,1727204
32,citm_catalog,scan,swar8,771000,1727204
32,citm_catalog,scan,sse2,739900,1727204
33,citm_catalog,scan,swar8,846800,1727204
33,citm_catalog,scan,sse2,745600,1727204
34,citm_catalog,scan,swar8,790400,1727204
34,citm_catalog,scan,sse2,747700,1727204
35,citm_catalog,scan,swar8,871300,1727204
35,citm_catalog,scan,sse2,751100,1727204
36,citm_catalog,scan,swar8,790400,1727204
36,citm_catalog,scan,sse2,734000,1727204
37,citm_catalog,scan,swar8,836000,1727204
37,citm_catalog,scan,sse2,784200,1727204
38,citm_catalog,scan,swar8,876000,1727204
38,citm_catalog,scan,sse2,793600,1727204
39,citm_catalog,scan,swar8,844000,1727204
39,citm_catalog,scan,sse2,744400,1727204
40,citm_catalog,scan,swar8,826700,1727204
40,citm_catalog,scan,sse2,747600,1727204
41,citm_catalog,scan,swar8,813200,1727204
41,citm_catalog,scan,sse2,751100,1727204
42,citm_catalog,scan,swar8,832700,1727204
42,citm_catalog,scan,sse2,758900,1727204
43,citm_catalog,scan,swar8,820500,1727204
43,citm_catalog,scan,sse2,751100,1727204
44,citm_catalog,scan,swar8,839800,1727204
44,citm_catalog,scan,sse2,713600,1727204
45,citm_catalog,scan,swar8,842200,1727204
45,citm_catalog,scan,sse2,751900,1727204
46,citm_catalog,scan,swar8,884400,1727204
46,citm_catalog,scan,sse2,789700,1727204
47,citm_catalog,scan,swar8,826500,1727204
47,citm_catalog,scan,sse2,767800,1727204
48,citm_catalog,scan,swar8,829100,1727204
48,citm_catalog,scan,sse2,763900,1727204
49,citm_catalog,scan,swar8,873500,1727204
49,citm_catalog,scan,sse2,749900,1727204
50,citm_catalog,scan,swar8,850800,1727204
50,citm_catalog,scan,sse2,780800,1727204
51,citm_catalog,scan,swar8,899600,1727204
51,citm_catalog,scan,sse2,765600,1727204
52,citm_catalog,scan,swar8,849600,1727204
52,citm_catalog,scan,sse2,783100,1727204
53,citm_catalog,scan,swar8,791600,1727204
53,citm_catalog,scan,sse2,756800,1727204
